ID arbol,Altura M,Altura Media M,Area de Copa m2,Volumen de copa m3,Biomasa (AGB) kg
9069,7.0571556,3.3294666,15.934024,53.0518,2.65259
9070,7.280188,1.8578182,49.76795809,92.45982,4.622991
9071,6.747667,2.8338058,37.14490012,105.26144,5.263072
9072,7.0103874,3.0448432,29.07442042,88.527054,4.426353
9073,7.694668,4.66941,4.656045975,21.740988,1.0870494
9074,6.7655096,3.2083724,53.2858595,170.96088,8.548044
9075,6.8072176,3.270343,38.48998006,125.87544,6.293772
9076,7.5410037,3.5136395,7.967012002,27.993206,1.3996603
9077,7.0505977,3.4914577,23.48716525,82.00445,4.1002226
9078,6.8900137,2.2707405,43.35296142,98.44332,4.9221663
9079,7.215268,3.107649,12.10571954,37.620327,1.8810164
9080,7.0454903,3.905791,12.62305798,49.303024,2.4651513
9081,7.0253925,2.5469494,55.66561633,141.77751,7.088876
9082,6.8300476,3.4170907,29.59175887,101.11772,5.0558863
9083,7.4507685,2.6863859,13.76120255,36.9679,1.848395
9084,7.3746724,3.1741319,6.518464366,20.690466,1.0345234
9085,7.173154,3.075376,16.45136245,50.594128,2.5297065
9086,6.6322455,2.8432276,54.73440713,155.62238,7.781119
9087,7.0834017,2.9017482,22.14208531,64.250755,3.2125378
9088,7.8350744,3.3608446,7.760076626,26.08041,1.3040205
9089,6.8377204,3.9186811,9.105156574,35.680206,1.7840103
9090,6.907797,2.5589263,41.28360765,105.641716,5.282086
9091,6.884177,2.6548786,28.35014661,75.2662,3.76331
9092,7.0051312,3.3872938,14.89934712,50.468464,2.5234232
9093,7.837652,2.874053,10.24330115,29.43979,1.4719895
9094,6.617456,2.618274,98.39777162,257.63232,12.881617
9095,7.586361,2.9351554,10.34676883,30.369373,1.5184687
9096,6.9203787,3.5528967,13.3473318,47.42169,2.3710847
9097,7.104655,2.926168,28.35014661,82.95729,4.147865
9098,6.7922235,3.5350542,21.72821455,76.81042,3.8405209
9099,7.0002713,2.6030967,49.76795809,129.5508,6.47754
9100,6.9147615,3.2121146,19.34845772,62.14946,3.1074731
9101,6.9810295,3.519139,16.96870089,59.715218,2.985761
9102,7.347463,2.5736897,16.03749169,41.275528,2.0637765
9103,7.239472,3.3591175,11.38144572,38.231613,1.9115807
9104,7.156179,3.287869,21.93514993,72.119896,3.605995
9105,7.0646815,2.5514786,52.25118261,133.31778,6.6658893
9106,7.2487974,2.6556988,13.3473318,35.44649,1.7723246
9107,7.0416636,3.0322275,24.41837445,74.04207,3.7021034
9108,7.9836836,3.3122146,7.760076626,25.70304,1.285152
9109,7.0533657,3.6980138,11.89878416,44.001865,2.2000933
9110,8.033525,3.1696532,8.587818133,27.220404,1.3610202
9111,6.9709725,2.9232404,22.55595606,65.936485,3.2968242
9112,6.882172,2.9395013,16.03749169,47.142227,2.3571115
9113,7.4213834,4.151887,5.794190547,24.056826,1.2028413
9114,6.9399214,3.92135,14.79587943,58.01982,2.9009912
9115,6.8205795,2.9966385,53.80319794,161.22874,8.061438
9116,7.3407626,3.212151,13.03692873,41.876583,2.0938292
9117,7.0846157,3.5534825,10.76063959,38.237747,1.9118874
9118,6.9303946,2.7147095,37.97264162,103.084694,5.154235
9119,7.113323,2.459122,28.66054967,70.47978,3.5239892
9120,6.823958,2.6303055,50.49223191,132.81,6.6405
9121,6.722119,3.4361925,36.21369092,124.43721,6.2218604
9122,6.921228,3.2884367,21.72821455,71.45186,3.572593
9123,7.4866548,2.9866943,15.52015325,46.353954,2.3176978
9124,6.9577823,3.7315328,9.208624263,34.36228,1.7181141
9125,7.083244,3.5923889,8.794753509,31.594175,1.5797088
9126,7.3815002,2.9639888,16.8652332,49.988365,2.4994183
9127,6.9991693,3.187215,15.83055632,50.45539,2.5227697
9128,6.9077334,2.740753,27.5224051,75.43211,3.7716057
9129,6.890592,3.665071,22.14208531,81.15231,4.0576158
9130,7.465128,2.9286664,6.725399742,19.696451,0.9848226
9131,6.7061186,3.3027937,32.59232183,107.64571,5.3822856
9132,7.142991,3.9108207,6.725399742,26.301834,1.3150917
9133,6.791953,3.376744,30.00562962,101.32133,5.0660663
9134,7.0991025,3.9575012,8.794753509,34.80525,1.7402624
9135,6.6938825,3.3346725,33.10966027,110.409874,5.520494
9136,7.210649,2.5695944,27.21200203,69.92381,3.4961908
9137,7.005459,2.7969143,16.96870089,47.460003,2.3730001
9138,6.783798,2.6725273,31.9715157,85.44475,4.2722373
9139,7.4233575,2.8238492,15.00281481,42.365685,2.1182842
9140,7.0954776,3.2854257,15.72708863,51.67018,2.5835092
9141,6.7544155,4.203388,12.72652567,53.494526,2.6747262
9142,7.225303,2.79985,13.24386411,37.080833,1.8540417
9143,8.045134,2.2604816,10.76063959,24.324228,1.2162114
9144,6.982177,2.9405289,20.90047305,61.458443,3.0729222
9145,7.9698095,2.3827188,10.6571719,25.393044,1.2696522
9146,7.785784,2.8609648,8.587818133,24.569445,1.2284722
9147,6.9738445,2.9369473,25.14264827,73.842636,3.6921318
9148,7.0863323,3.5535672,16.34789476,58.09334,2.9046671
9149,7.0180387,3.648853,8.380882756,30.58061,1.5290306
9150,6.9878206,3.3148372,13.76120255,45.616146,2.2808073
9151,6.9423237,2.5756016,43.76683217,112.72592,5.6362963
9152,7.0506787,2.8243191,26.28079284,74.22535,3.7112675
9153,7.655181,3.4024765,7.863544314,26.755526,1.3377763
9154,7.592326,2.9823043,4.966449041,14.811462,0.7405731
9155,6.7328634,2.8362134,29.90216193,84.80891,4.2404456
9156,6.770829,2.8590157,27.62587279,78.9828,3.9491403
9157,6.7703695,3.233313,26.69466359,86.3122,4.3156104
9158,7.7645035,3.3145275,7.035802807,23.32036,1.166018
9159,7.059577,2.6161551,18.31378084,47.91169,2.3955846
9160,6.5880356,3.796569,26.5911959,100.955315,5.0477657
9161,6.7670593,3.6133385,15.1062825,54.584114,2.7292058
9162,6.904215,2.9468775,28.86748505,85.06894,4.253447
9163,7.09249,3.5744572,12.51959029,44.750736,2.237537
9164,6.776557,3.407781,20.3831346,69.46126,3.473063
9165,7.1824365,2.7233896,18.41724853,50.157345,2.5078673
9166,6.706879,3.26568,31.45417726,102.71928,5.135964
9167,7.7648387,3.8175468,3.621369092,13.824746,0.69123733
9168,7.2873077,3.5393736,14.38200868,50.9033,2.545165
9169,6.7009506,3.947676,11.48491341,45.338715,2.2669358
9170,7.6308513,2.6554866,21.21087611,56.3252,2.81626
9171,7.251133,2.9540293,12.00225185,35.455,1.7727501
9172,6.731274,3.5853121,16.76176551,60.09616,3.0048082
9173,7.022988,4.0719924,11.69184878,47.609123,2.3804562
9174,6.9500103,3.1596491,12.00225185,37.922905,1.8961452
9175,6.6379046,3.517385,22.96982681,80.793724,4.039686
9176,6.892161,2.8840232,16.03749169,46.2525,2.312625
9177,6.8342557,2.5271158,53.18239181,134.39806,6.719903
9178,7.802326,2.0060437,16.76176551,33.624832,1.6812416
9179,7.057799,2.8491297,22.76289144,64.85443,3.2427216
9180,6.7803926,3.0873744,21.3143438,65.80536,3.290268
9181,7.1592383,3.538653,12.00225185,42.4718,2.1235902
9182,6.7139874,3.1892457,22.03861762,70.28657,3.5143285
9183,7.106251,3.940424,8.691285821,34.24735,1.7123674
9184,7.2460666,2.8868876,12.31265491,35.54525,1.7772626
9185,6.547316,3.1541245,30.93683881,97.57864,4.8789325
9186,6.9362392,3.0014977,13.65773486,40.99366,2.049683
9187,6.909937,3.0874047,16.03749169,49.51423,2.4757116
9188,7.4153132,3.3607366,5.690722859,19.125021,0.9562511
9189,6.8357735,4.188912,5.380319794,22.537685,1.1268843
9190,7.659131,3.289368,6.518464366,21.441628,1.0720814
9191,6.6760564,2.609796,46.97433051,122.59342,6.129671
9192,7.090799,2.8283894,13.03692873,36.873512,1.8436756
9193,7.1451874,3.6039128,7.967012002,28.712416,1.4356208
9194,7.110323,2.746268,19.34845772,53.13605,2.6568027
9195,7.455589,3.527388,7.242738184,25.547947,1.2773974
9196,6.592439,3.830288,21.72821455,83.22532,4.161266
9197,7.395339,3.7151458,7.242738184,26.90783,1.3453915
9198,6.9275885,3.3014941,15.41668556,50.898098,2.544905
9199,7.542919,3.7621636,7.346205872,27.637629,1.3818815
9200,7.2459736,2.7537017,13.3473318,36.75457,1.8377285
9201,7.310335,3.0040388,17.27910395,51.9071,2.595355
9202,6.591569,3.543237,21.52127918,76.25499,3.8127496
9203,7.3621483,2.8844733,11.58838109,33.426376,1.6713189
9204,6.961011,3.0554702,18.31378084,55.957214,2.7978609
9205,6.782329,2.6177735,32.59232183,85.31931,4.265966
9206,7.539953,2.9077265,8.691285821,25.271881,1.263594
9207,7.4121466,2.9864495,6.932335119,20.70307,1.0351535
9208,6.5694356,3.1816528,25.03918058,79.66598,3.983299
9209,7.169355,3.601602,8.380882756,30.184605,1.5092303
9210,7.2733216,2.6663885,15.1062825,40.279217,2.0139608
9211,8.122544,3.1246417,5.897658236,18.428068,0.9214034
9212,6.696199,3.4855106,15.00281481,52.292473,2.6146238
9213,6.7823277,2.6992557,20.69353767,55.857147,2.7928574
9214,6.614513,4.1721487,8.173947379,34.102924,1.7051462
9215,6.714075,2.7550654,36.11022323,99.48602,4.9743013
9216,7.078319,4.004563,7.139270496,28.589659,1.4294829
9217,7.205812,2.6981528,21.3143438,57.509354,2.8754678
9218,6.6765676,2.4845898,55.14827789,137.02084,6.8510423
9219,7.241779,2.7353296,22.34902068,61.131935,3.0565968
9220,6.989547,3.3657305,8.898221198,29.949015,1.4974507
9221,6.7451425,2.7849274,32.90272489,91.6317,4.581585
9222,6.5712395,3.22351,9.105156574,29.350563,1.4675282
9223,7.113838,4.5808587,6.414996677,29.386194,1.4693097
9224,6.922845,2.9025168,14.27854099,41.443707,2.0721853
9225,7.045147,3.4919658,8.070479691,28.181837,1.4090918
9226,6.6284947,3.2774765,25.86692209,84.77823,4.2389116
9227,7.6982365,2.9844787,8.173947379,24.394972,1.2197486
9228,6.5832386,3.6428216,18.6241839,67.84458,3.392229
9229,6.636943,2.7050664,35.69635248,96.561005,4.82805
9230,6.4938836,4.167448,13.76120255,57.349094,2.8674548
9231,6.561825,4.0606565,7.760076626,31.511007,1.5755504
9232,7.752978,1.9408602,14.79587943,28.716732,1.4358367
9233,6.908826,3.2714663,11.79531647,38.58798,1.9293989
9234,6.9971294,3.3961062,10.24330115,34.78734,1.7393669
9235,6.583128,3.6938846,12.20918722,45.099327,2.2549665
9236,6.5429015,4.1388035,24.8322452,102.77578,5.138789
9237,6.9527044,2.7312374,16.14095938,44.08479,2.2042396
9238,6.682274,2.6463437,30.00562962,79.40521,3.9702606
9239,6.892648,3.1645114,9.415559639,29.795647,1.4897823
9240,6.8386784,1.7555432,41.59401071,73.02009,3.6510046
9241,7.047385,4.0419555,10.55370421,42.6576,2.13288
9242,6.746444,3.2108033,24.62530983,79.067024,3.9533513
9243,6.5352073,3.0244036,40.8697369,123.606575,6.180329
9244,7.2320213,2.4710524,18.83111928,46.53268,2.3266342
9245,6.6677203,3.7455392,13.45079948,50.380497,2.5190248
9246,7.3630385,2.5569606,14.48547637,37.03879,1.8519396
9247,6.4814897,3.2785578,63.32222527,207.60556,10.380279
9248,7.000821,3.9324532,8.587818133,33.771194,1.6885598
9249,6.715745,3.2793157,11.69184878,38.341263,1.9170631
9250,7.5483603,2.9289346,7.656608937,22.425705,1.1212853
9251,6.55599,3.3961515,31.86804801,108.228714,5.4114356
9252,6.5568523,3.9908774,15.83055632,63.17781,3.1588905
9253,7.526288,2.468172,11.17451034,27.580616,1.3790308
9254,6.8882866,3.6277678,21.93514993,79.57563,3.9787815
9255,6.9644427,2.9053767,20.69353767,60.12252,3.0061262
9256,7.1899443,2.976554,13.86467024,41.268936,2.0634468
9257,7.3545513,3.7491932,5.690722859,21.335619,1.0667809
9258,6.6914244,2.9754748,25.7634544,76.65851,3.8329256
9259,7.2376714,3.8464346,7.242738184,27.858719,1.392936
9260,6.6534185,3.5266693,24.93571289,87.94001,4.397001
9261,6.5985017,2.8633988,39.42118926,112.878586,5.6439295
9262,6.7575083,4.0589395,6.518464366,26.458052,1.3229026
9263,7.0001698,2.872675,12.20918722,35.073025,1.7536513
9264,7.296342,2.7433052,10.96757496,30.087404,1.5043702
9265,6.5377007,3.642835,20.17619923,73.49856,3.674928
9266,7.8809342,2.989914,5.587255171,16.705412,0.8352706
9267,6.4758325,4.02309,9.932898081,39.960945,1.9980472
9268,7.3487663,3.169804,6.518464366,20.662256,1.0331129
9269,7.798636,2.5786781,9.519027328,24.546507,1.2273253
9270,6.811884,2.8697336,18.21031315,52.258747,2.6129375
9271,7.631977,2.260246,16.65829782,37.65185,1.8825926
9272,6.9270782,2.8429847,21.62474686,61.47882,3.073941
9273,7.16782,2.9140706,18.6241839,54.272186,2.7136095
9274,6.662003,4.2087045,11.58838109,48.772068,2.4386034
9275,6.642042,2.7565563,47.49166895,130.91345,6.545673
9276,6.9091916,3.3040814,18.00337777,59.484623,2.9742312
9277,7.171773,2.6406898,11.38144572,30.054869,1.5027435
9278,6.829981,3.8871472,7.553141249,29.360172,1.4680086
9279,7.144295,3.0665517,10.03636577,30.777033,1.5388516
9280,6.832229,3.3738952,18.10684546,61.090595,3.05453
9281,6.7270727,2.5508602,28.97095274,73.90085,3.6950424
9282,6.7269855,3.597464,15.31321787,55.088753,2.7544377
9283,6.6001325,2.570033,33.42006334,85.89066,4.2945333
9284,7.941261,2.3976426,12.72652567,30.513659,1.5256829
9285,6.845276,2.7177851,20.17619923,54.83457,2.7417285
9286,6.6453056,2.6713912,29.90216193,79.88038,3.994019
9287,7.1423635,2.9475539,22.14208531,65.26499,3.2632496
9288,6.561663,3.033245,21.10740842,64.02394,3.2011971
9289,6.50777,2.2077534,36.62756167,80.864624,4.0432315
9290,6.6999836,4.51555,2.897095274,13.08198,0.654099
9291,6.7015777,2.9490464,25.14264827,74.146835,3.707342
9292,7.090065,2.5777953,13.65773486,35.206844,1.7603422
9293,6.7416034,3.4323533,22.34902068,76.70973,3.8354867
9294,7.0969744,3.354633,8.380882756,28.114786,1.4057393
9295,7.6390495,3.0577998,6.932335119,21.197693,1.0598847
9296,7.03682,3.1890187,7.863544314,25.07699,1.2538495
9297,6.514402,4.341969,19.86579616,86.256676,4.312834
9298,7.8920918,2.9300168,6.725399742,19.705534,0.9852767
9299,7.2847686,2.6629407,13.86467024,36.920795,1.8460398
9300,6.89289,3.2309017,15.00281481,48.47262,2.423631
9301,6.848336,2.1530597,30.00562962,64.60391,3.2301958
9302,6.7211585,3.3196027,7.346205872,24.386484,1.2193242
9303,8.048126,3.8661387,4.34564291,16.800858,0.8400429
9304,7.273402,3.86415,5.587255171,21.589993,1.0794996
9305,7.0227556,2.4286904,14.79587943,35.934612,1.7967306
9306,6.9861255,3.5775988,11.79531647,42.19891,2.1099455
9307,6.6332126,3.726903,9.932898081,37.018948,1.8509474
9308,7.9258375,3.9866395,4.138707534,16.499535,0.82497674
9309,6.7106576,4.763905,9.622495016,45.840652,2.2920327
9310,7.1928062,2.4911056,20.48660229,51.034286,2.5517144
9311,6.6911592,2.6854784,24.52184214,65.852875,3.2926438
9312,8.475178,2.6841464,7.035802807,18.885124,0.94425625
9313,7.0929976,2.7588775,11.58838109,31.970924,1.5985463
9314,7.363409,2.5032623,9.829430393,24.60564,1.2302821
9315,6.779297,3.3856025,13.65773486,46.239662,2.311983
9316,6.7139864,3.24991,13.03692873,42.368847,2.1184423
9317,7.0160227,2.678011,14.38200868,38.51518,1.925759
9318,7.115625,3.7189553,7.242738184,26.93542,1.346771
9319,6.862185,3.3088176,14.69241174,48.614513,2.4307258
9320,6.8771067,4.419512,5.069916729,22.406557,1.1203278
9321,6.754791,2.3182588,34.24780484,79.39527,3.9697635
9322,7.1058736,3.3221676,7.967012002,26.46775,1.3233875
9323,6.9020696,2.5662103,21.00394073,53.900528,2.6950264
9324,6.7259045,2.6287458,16.24442707,42.70247,2.1351235
9325,7.0103006,2.74511,21.00394073,57.658127,2.8829064
9326,6.618411,3.0504472,14.27854099,43.55594,2.177797
9327,6.706593,2.8900547,21.93514993,63.393784,3.1696892
9328,6.804301,2.3194158,24.52184214,56.876347,2.8438175
9329,6.8897667,3.524782,7.760076626,27.352577,1.3676289
9330,7.1041555,3.4610355,7.242738184,25.067375,1.2533687
9331,6.581092,3.4398768,35.90328786,123.502884,6.175144
9332,6.9775596,1.9445077,20.69353767,40.238743,2.0119371
9333,6.5942698,3.756261,21.00394073,78.896286,3.9448144
9334,6.7434206,3.1371136,19.34845772,60.69831,3.0349157
9335,6.5412073,3.2900875,23.69410063,77.955666,3.8977833
9336,6.6426964,3.423686,14.58894406,49.947964,2.4973981
9337,6.6997504,3.7357714,8.173947379,30.536,1.5268
9338,6.848682,2.4947724,21.83168224,54.465076,2.723254
9339,6.840591,3.512535,13.86467024,48.70014,2.435007
9340,6.705629,3.0434659,10.86410728,33.064537,1.6532269
9341,6.889983,3.522633,5.483787482,19.317371,0.9658686
9342,6.5494857,2.387597,54.73440713,130.6837,6.534185
9343,6.8385944,3.8016198,4.656045975,17.700516,0.8850258
9344,7.922893,2.9790695,6.001125924,17.877771,0.8938886
9345,6.5755987,3.279421,35.79982017,117.40269,5.8701344
9346,6.7507477,2.5461187,19.86579616,50.580677,2.529034
9347,6.6841655,3.3423798,19.76232847,66.05321,3.3026605
9348,7.14148,2.7548413,22.24555299,61.28297,3.0641487
9349,6.6601715,2.8307521,23.79756832,67.36502,3.368251
9350,6.4033985,3.5696483,16.03749169,57.248203,2.8624103
9351,6.826552,2.2457547,36.83449705,82.721245,4.136062
9352,6.4053693,2.8741162,34.55820791,99.32431,4.9662156
9353,6.898828,3.8168554,8.898221198,33.963223,1.6981611
9354,7.140232,2.2937324,14.58894406,33.46313,1.6731566
9355,6.880413,2.637754,9.415559639,24.83593,1.2417965
9356,6.5858235,3.223528,11.07104265,35.687813,1.7843907
9357,7.1539664,2.9368696,10.03636577,29.475496,1.4737748
9358,7.004468,3.4089415,10.76063959,36.68239,1.8341194
9359,7.0085945,3.0203664,9.622495016,29.06346,1.453173
9360,6.670589,3.0650826,22.45248837,68.81873,3.4409368
9361,6.9624276,4.699669,3.72483678,17.505499,0.87527496
9362,7.01621,2.7127762,14.48547637,39.295856,1.9647928
9363,6.527786,3.007545,18.41724853,55.390705,2.7695353
9364,6.5500407,2.1662238,35.17901404,76.20562,3.810281
9365,7.0630255,2.7793243,20.27966692,56.36377,2.8181884
9366,6.9051003,3.0064876,13.03692873,39.195366,1.9597683
9367,6.7351804,3.0377426,34.55820791,104.978935,5.2489467
9368,7.1557975,2.7601228,13.14039642,36.269108,1.8134555
9369,6.608291,3.44865,10.55370421,36.39603,1.8198016
9370,7.169102,3.387402,6.621932054,22.431147,1.1215574
9371,6.446849,3.3580234,18.6241839,62.540443,3.1270223
9372,6.5787373,3.1415439,18.52071621,58.183643,2.9091823
9373,6.705762,3.1611016,30.10909731,95.17792,4.758896
9374,7.011734,3.035915,9.001688886,27.328362,1.3664181
9375,7.035812,3.5217679,11.58838109,40.81159,2.0405796
9376,6.313063,2.8939488,43.14602604,124.86239,6.2431197
9377,6.6582875,2.7189007,38.69691544,105.213066,5.2606535
9378,6.4813194,2.6271567,41.07667227,107.914856,5.395743
9379,6.894027,3.0058117,12.72652567,38.25354,1.912677
9380,7.047787,2.555723,13.45079948,34.37652,1.7188259
9381,7.143781,2.7663872,12.10571954,33.489105,1.6744553
9382,6.3925376,3.4293869,18.52071621,63.514698,3.175735
9383,7.019296,2.6448753,18.41724853,48.711323,2.4355662
9384,6.6435404,2.9699962,18.72765159,55.621056,2.7810528
9385,6.953805,2.4737158,27.10853435,67.05881,3.3529403
9386,6.589967,2.866658,16.65829782,47.753643,2.3876822
9387,6.421419,2.3215098,53.49279487,124.18405,6.209203
9388,6.5196753,3.2873104,14.07160561,46.257736,2.312887
9389,6.4108343,3.4218795,14.07160561,48.151337,2.4075668
9390,6.57904,2.598894,22.14208531,57.544926,2.8772464
9391,7.2735233,2.107314,18.52071621,39.028965,1.9514483
9392,6.6589727,3.6247313,6.311528989,22.877598,1.1438799
9393,6.283561,3.8551223,22.86635912,88.15261,4.4076304
9394,6.9548616,3.1671996,10.13983346,32.114876,1.6057438
9395,6.5363245,3.1819663,16.34789476,52.018448,2.6009223
9396,6.781826,2.985377,9.519027328,28.417887,1.4208944
9397,6.363053,3.4287837,30.72990344,105.36619,5.2683096
9398,6.5656037,2.7241342,27.10853435,73.84728,3.6923642
9399,6.5134177,2.4071515,32.59232183,78.45465,3.9227326
9400,7.1732945,2.9012964,15.20975019,44.127995,2.2063997
9401,6.9209456,2.9308484,8.794753509,25.776089,1.2888044
9402,7.008139,3.7993329,7.242738184,27.517574,1.3758787
9403,6.5890255,2.7519286,19.96926385,54.953987,2.7476995
9404,6.4552627,3.021424,33.83393409,102.22666,5.1113334
9405,6.397473,2.4854245,33.42006334,83.06304,4.153152
9406,6.5662427,2.5579104,38.28304469,97.9246,4.89623
9407,7.073433,2.7747753,10.24330115,28.42286,1.4211429
9408,6.401375,3.2834396,19.14152234,62.850033,3.1425016
9409,6.935824,2.6677532,14.1750733,37.815598,1.8907799
9410,6.476488,3.2850182,29.17788811,95.84989,4.792495
9411,6.7385883,2.5051382,19.24499003,48.211357,2.410568
9412,6.737586,2.1145387,23.17676219,49.00816,2.450408
9413,6.7877517,2.7812822,14.1750733,39.42488,1.9712441
9414,6.8288484,3.3275218,10.55370421,35.11768,1.755884
9415,6.940823,2.5249321,14.07160561,35.52985,1.7764925
9416,6.6178894,3.2098074,7.242738184,23.247795,1.1623898
9417,6.7734284,3.3802922,9.829430393,33.226345,1.6613172
9418,7.097532,3.2943377,10.34676883,34.08575,1.7042875
9419,6.9467053,3.1072948,14.07160561,43.72463,2.1862314
9420,6.626679,2.3230233,44.3876383,103.11352,5.155676
9421,6.9329133,3.348082,8.380882756,28.059883,1.4029942
9422,6.439145,1.8693769,45.83618594,85.685104,4.2842555
9423,7.267724,2.881862,7.035802807,20.276213,1.0138106
9424,6.466003,2.9967315,20.07273154,60.152588,3.0076294
9425,6.799256,3.5750403,6.828867431,24.413477,1.2206739
9426,7.5678835,4.1811137,3.621369092,15.1413555,0.7570678
9427,6.234647,2.7176828,46.04312131,125.1306,6.2565303
9428,6.999267,2.992808,8.691285821,26.01135,1.3005675
9429,6.5116515,3.0480196,18.83111928,57.39762,2.8698812
9430,6.3724713,3.4076605,23.48716525,80.036285,4.0018144
9431,6.4435973,3.6395853,15.20975019,55.35718,2.7678592
9432,6.3339024,2.9951959,32.38538645,97.00058,4.850029
9433,6.765919,2.498418,18.00337777,44.97996,2.2489982
9434,6.6489553,3.485898,9.001688886,31.37897,1.5689485
9435,6.790673,2.8574853,14.1750733,40.505066,2.0252533
9436,6.6625156,2.5165935,30.83337113,77.595055,3.8797529
9437,6.528975,2.6411674,26.48772822,69.95853,3.4979265
9438,6.834246,3.4916556,9.208624263,32.153343,1.6076672
9439,6.6390095,2.4930096,19.86579616,49.52562,2.476281
9440,6.4450727,2.985371,24.62530983,73.515686,3.6757843
9441,6.5979295,2.8497994,41.07667227,117.06027,5.8530135
9442,6.5650353,2.4989135,20.59006998,51.452805,2.5726402
9443,6.474252,3.2458744,37.76570625,122.58274,6.129137
9444,6.303851,2.6355355,60.21819462,158.70718,7.9353595
9445,6.425504,3.4292026,19.45192541,66.70459,3.3352296
9446,6.583705,2.9016674,20.07273154,58.24439,2.9122195
9447,6.7727933,3.13835,8.173947379,25.652706,1.2826353
9448,6.5578394,3.3202672,20.07273154,66.646835,3.332342
9449,6.304675,2.9699426,36.00675554,106.937996,5.3469
9450,6.5754385,2.9606984,17.48603933,51.77089,2.5885446
9451,6.56704,3.4678931,16.65829782,57.7692,2.88846
9452,6.7773023,2.614207,29.07442042,76.00655,3.8003278
9453,6.597992,3.948211,8.587818133,33.906517,1.6953259
9454,6.735612,2.1065135,24.72877751,52.091503,2.6045752
9455,6.510899,2.8294072,25.24611596,71.43154,3.571577
9456,6.921812,4.3096805,3.10403065,13.377381,0.6688691
9457,6.299484,3.6257577,20.48660229,74.27946,3.7139728
9458,7.2101603,3.4831834,5.794190547,20.182228,1.0091114
9459,6.6365457,2.8522975,15.62362094,44.563217,2.2281609
9460,6.8299966,2.6987119,20.27966692,54.728977,2.736449
9461,6.836386,2.4616241,21.3143438,52.467903,2.6233952
9462,6.531755,3.1287286,19.5553931,61.183517,3.059176
9463,6.8583922,2.04467,31.66111263,64.736534,3.2368267
9464,6.4224467,3.1638718,10.6571719,33.717926,1.6858963
9465,6.61033,2.4580128,19.24499003,47.304432,2.3652217
9466,7.5939016,3.3614922,5.276852106,17.738096,0.88690484
9467,7.311391,3.2066188,11.17451034,35.832394,1.7916197
9468,7.4671216,2.5145314,8.794753509,22.114683,1.1057342
9469,6.530359,2.540426,17.89991008,45.4734,2.27367
9470,6.30031,2.316398,60.42512999,139.96864,6.998432
9471,7.226519,3.3208508,4.656045975,15.462035,0.77310175
9472,6.561736,3.4760535,13.55426717,47.115356,2.355768
9473,6.4727416,3.1737452,11.27797803,35.79343,1.7896715
9474,6.374457,2.7165956,31.45417726,85.44828,4.272414
9475,6.1936474,3.311948,25.55651902,84.64186,4.2320933
9476,6.764017,3.3091738,10.55370421,34.92404,1.7462021
9477,6.7260356,2.792638,11.79531647,32.940052,1.6470026
9478,6.5735154,2.883008,14.69241174,42.35834,2.117917
9479,6.6529317,3.104741,9.208624263,28.590395,1.4295198
9480,6.40696,2.7340581,25.97038977,71.004555,3.5502279
9481,6.481432,2.4193523,22.55595606,54.570805,2.7285402
9482,6.4843087,3.9411743,15.72708863,61.983196,3.09916
9483,6.5379605,2.5122304,44.80150905,112.55171,5.627586
9484,7.018502,2.5192823,14.1750733,35.711014,1.7855507
9485,6.869568,2.510025,13.76120255,34.540962,1.7270482
9486,6.287106,3.9717283,19.45192541,77.25777,3.8628883
9487,6.8538485,3.3453932,3.207498339,10.730343,0.53651714
9488,7.51353,3.0320868,6.414996677,19.450827,0.97254133
9489,6.6690674,3.0587435,20.17619923,61.713814,3.0856907
9490,6.657345,2.8331182,20.3831346,57.74783,2.8873916
9491,6.567829,2.998317,11.17451034,33.504723,1.6752361
9492,6.3969917,3.261476,17.89991008,58.380127,2.9190063
9493,7.2765484,2.597495,21.3143438,55.363903,2.7681952
9494,6.3856015,3.9502063,13.24386411,52.315994,2.6157997
9495,6.568595,3.091531,12.51959029,38.7047,1.935235
9496,6.5312743,4.1755047,6.932335119,28.946,1.4473
9497,6.492547,2.4162042,36.83449705,88.999664,4.449983
9498,7.1817117,4.016922,3.310966027,13.299892,0.66499466
9499,7.332367,2.4182484,9.725962704,23.519794,1.1759897
9500,6.2904654,3.6738312,12.20918722,44.854492,2.2427247
9501,6.7400746,3.0495439,12.00225185,36.601395,1.8300698
9502,6.61986,2.1460402,24.72877751,53.06895,2.6534476
9503,6.2629075,2.8915477,34.55820791,99.926704,4.9963355
9504,6.704006,2.5152056,20.27966692,51.00753,2.5503767
9505,7.047869,3.3190176,9.622495016,31.937231,1.5968616
9506,6.1985025,2.785792,44.49110599,123.94297,6.197149
9507,7.25937,2.4703307,9.519027328,23.515144,1.1757573
9508,6.370828,2.5950875,21.62474686,56.11811,2.8059056
9509,6.7974014,2.7215903,9.725962704,26.470085,1.3235043
9510,6.6901126,4.199895,5.173384417,21.72767,1.0863836
9511,6.495468,2.1651332,14.69241174,31.811028,1.5905514
9512,6.717263,2.223981,32.59232183,72.484695,3.624235
9513,6.303455,2.7640295,22.03861762,60.91539,3.0457695
9514,6.5964313,3.1371417,11.07104265,34.73143,1.7365716
9515,6.380008,2.833896,25.65998671,72.717735,3.635887
9516,6.5881557,2.3836048,34.86861097,83.11299,4.1556497
9517,6.282016,3.1025364,42.73215529,132.57806,6.6289034
