Tree_ID,Height_m,Mean_Height_m,Crown_Area_m2,Crown_Volume_m3
1983,75.0,30.107527,9.622495016004969,289.70953
1984,70.0,18.141394,50.492231911940046,915.99945
1985,67.0,26.885204,40.55933383090266,1090.4459
1986,67.0,16.278873,73.462058724339,1195.8795
1987,70.0,28.708334,17.382571641815424,499.02466
1988,68.0,16.890594,53.90666562729665,910.5156
1989,66.0,34.260464,22.24555299398998,762.143
1990,71.0,16.02993,58.769646979471204,942.0733
1991,71.0,25.793577,22.5559560590224,581.7988
1992,87.0,16.723215,11.588381094543617,193.79498
1993,73.0,35.34737,9.829430392693247,347.4445
1994,75.0,33.53012,8.587818132563573,287.95056
1995,78.0,21.62987,15.934024004997474,344.65088
1996,67.0,38.95868,12.519590289640872,487.74667
1997,67.0,11.866342,106.05438055274293,1258.4775
1998,67.0,44.908047,9.001688885940132,404.24826
1999,73.0,26.744047,17.382571641815424,464.8803
2000,71.0,21.842932,19.762328473730634,431.6672
2001,68.0,26.93617,19.451925408698216,523.9604
2002,68.0,27.600939,44.0772352346034,1216.5731
2003,67.0,34.4375,11.588381094543617,399.07486
2004,71.0,22.699116,11.691848782887757,265.39462
2005,68.0,32.70866,13.14039641970571,429.80478
2006,70.0,27.895239,10.864107276134641,303.05685
2007,67.0,25.628763,30.936838814897694,792.87286
2008,69.0,31.487654,16.76176551175059,527.7887
2009,71.0,19.700565,36.62756167382536,721.5837
2010,67.0,24.939102,32.28191876337151,805.0821
2011,74.0,21.36715,21.417811487236865,457.63757
2012,70.0,22.685106,24.31490676087277,551.58624
2013,69.0,28.320755,21.93514992895756,621.22
2014,73.0,25.112427,17.486039330159567,439.11688
2015,73.0,34.2,5.173384417206972,176.92975
2016,72.0,22.813044,23.79756831915207,542.89496
2017,66.0,32.85,28.970952736359045,951.6958
2018,73.0,41.973682,7.8635443141545975,330.06192
2019,75.0,22.557018,23.59063294246379,532.13434
2020,69.0,28.534351,13.554267173082266,386.7622
2021,70.0,25.825642,20.17619922710719,521.0633
2022,76.0,30.855421,8.587818132563573,264.98074
2023,68.0,18.4873,65.18464365680785,1205.0881
2024,67.0,24.515385,26.901598969476254,659.50305
2025,73.0,18.457317,16.968700888438867,313.1967
2026,69.0,25.555956,28.660549671326624,732.44775
2027,67.0,31.542553,19.451925408698216,613.5634
2028,73.0,27.912281,11.795316471231896,329.2342
2029,65.0,38.414288,14.485476368179523,556.4492
2030,66.0,24.966982,21.93514992895756,547.6545
2031,70.0,29.469387,15.209750186588497,448.22202
2032,77.0,24.130953,8.691285820907712,209.729
2033,69.0,21.475,24.832245202593466,533.27246
2034,70.0,22.053476,19.348457720354077,426.70074
2035,68.0,30.193182,27.31546972285281,824.74097
2036,76.0,18.898773,33.73046640018946,637.4644
2037,66.0,31.652632,19.658860785386494,622.2547
2038,67.0,27.29503,33.3165956468129,909.3775
2039,67.0,24.387302,32.592321828403925,794.8388
2040,70.0,19.85446,22.0386176173017,437.56485
2041,72.0,26.622093,17.796442395191985,473.77853
2042,68.0,24.520548,45.31884749473308,1111.2429
2043,66.0,31.69753,33.52353102350118,1062.6132
2044,75.0,18.68421,15.727088628309195,293.84824
2045,66.0,24.133202,52.04424723710214,1255.9943
2046,72.0,22.55625,16.55483013506231,373.4149
2047,69.0,25.551912,18.934586966977516,483.8149
2048,72.0,28.198277,12.002251847920174,338.4428
2049,69.0,25.315218,19.03805465532166,481.95248
2050,75.0,27.425234,22.14208530564584,607.25183
2051,65.0,23.108349,58.25230853775051,1346.1146
2052,67.0,24.352518,28.764017359670763,700.47626
2053,68.0,22.968847,33.21312795846876,762.86725
2054,74.0,29.764227,12.72652566632915,378.7952
2055,68.0,23.063953,17.796442395191985,410.45633
2056,69.0,22.938272,33.52353102350118,768.97186
2057,71.0,21.573427,14.79587943321194,319.1978
2058,66.0,24.600618,33.42006333515704,822.15424
2059,67.0,15.283069,39.11078619408471,597.73285
2060,71.0,21.94186,26.694663592787975,585.7306
2061,75.0,17.347517,29.177888113047324,506.16394
2062,72.0,25.555555,12.105719536264315,309.36838
2063,67.0,19.494505,28.246678917950067,550.655
2064,68.0,34.511112,9.31209195097255,321.37064
2065,71.0,26.88426,22.34902068233412,600.83685
2066,73.0,22.94138,30.005629619800438,688.37054
2067,66.0,24.984043,19.451925408698216,485.98773
2068,69.0,25.14179,13.864670238114686,348.58264
2069,67.0,25.55801,18.727651590289238,478.6415
2070,72.0,24.562914,15.623620939965056,383.76166
2071,66.0,30.072464,14.278540991491242,429.3909
2072,72.0,23.49495,10.243301146069804,240.66585
2073,75.0,16.74026,15.934024004997474,266.7397
2074,74.0,18.414474,15.727088628309195,289.60605
2075,66.0,18.434616,53.80319793895251,991.84125
2076,69.0,30.483444,15.623620939965056,476.26178
2077,74.0,28.55,22.762891435710678,649.88055
2078,65.0,28.957516,31.66111263330667,916.8272
2079,66.0,31.67442,26.694663592787975,845.53796
2080,67.0,18.948717,28.246678917950067,535.23834
2081,67.0,26.052631,23.59063294246379,614.5981
2082,64.0,23.083607,63.11528988992506,1456.9285
2083,71.0,21.114286,21.728214552269282,458.77573
2084,66.0,25.37,41.38707533765577,1049.9901
2085,70.0,33.182354,17.589507018503706,583.66125
2086,73.0,34.504585,11.2779780295112,389.14197
2087,68.0,20.32737,57.838437784373944,1175.7034
2088,73.0,22.833334,13.657734861426405,311.85162
2089,74.0,32.6875,6.621932054024924,216.4544
2090,70.0,32.660255,16.140959381685754,527.16785
2091,70.0,32.110344,15.002814809900219,481.74554
2092,75.0,17.670887,16.347894758374032,288.88177
2093,78.0,24.197916,9.932898081037386,240.35544
2094,68.0,27.805555,11.17451034116706,310.71347
2095,69.0,18.314978,46.974330508239305,860.3338
2096,67.0,32.541668,12.416122601296733,404.04132
2097,68.0,24.949152,36.62756167382536,913.8266
2098,69.0,23.463116,25.246115955970023,592.35254
2099,71.0,27.083334,12.416122601296733,336.27
2100,70.0,19.532423,30.316032684832855,592.14557
2101,65.0,33.72263,14.175073303147103,478.02072
2102,77.0,28.372093,8.898221197595992,252.46115
2103,68.0,13.180685,33.21312795846876,437.7718
2104,65.0,15.614334,90.94809805449857,1420.094
2105,67.0,26.748781,42.42175222109717,1134.7301
2106,75.0,24.229166,9.932898081037386,240.66585
2107,69.0,24.077923,31.868048009994947,767.31635
2108,64.0,23.825806,48.11247508002484,1146.3185
2109,66.0,31.905882,26.384260527755558,841.8131
2110,74.0,21.525423,24.41837444921691,525.61584
2111,71.0,24.367231,18.31378083691268,446.25613
2112,76.0,22.489096,33.21312795846876,746.9332
2113,64.0,22.580736,36.52409398548122,824.74097
2114,78.0,17.722628,14.175073303147103,251.21954
2115,66.0,28.160427,19.348457720354077,544.86084
2116,66.0,26.025316,32.695789516748064,850.9183
2117,64.0,23.680555,44.69804136466824,1058.4745
2118,69.0,32.013245,15.623620939965056,500.1628
2119,67.0,31.654762,17.382571641815424,550.24115
2120,72.0,17.906736,19.969263850418912,357.58432
2121,65.0,29.287128,20.90047304551617,612.11487
2122,71.0,24.262196,16.968700888438867,411.69794
2123,66.0,26.044872,16.140959381685754,420.38922
2124,72.0,15.276102,44.594573676324096,681.23126
2125,66.0,20.738947,49.147151963466236,1019.2602
2126,68.0,27.567163,13.864670238114686,382.20963
2127,65.0,23.62843,41.49054302599992,980.3563
2128,72.0,22.625,10.760639587790502,243.45947
2129,90.0,19.568346,14.382008679835382,281.4321
2130,69.0,20.36462,28.660549671326624,583.66125
2131,68.0,26.948149,13.968137926458825,376.41544
2132,68.0,29.30851,9.725962704349108,285.05347
2133,75.0,19.923567,16.244427070029893,323.64694
2134,84.0,20.271187,12.209187224608455,247.4947
2135,65.0,28.190361,42.93909066281787,1210.4685
2136,69.0,20.454546,11.381445717855339,232.80229
2137,66.0,22.801394,29.69522655476802,677.0925
2138,67.0,17.25429,66.32278822859338,1144.3527
2139,68.0,25.003746,27.625872787885232,690.7503
2140,69.0,20.572727,22.762891435710678,468.29477
2141,66.0,34.02381,13.03692873136157,443.56598
2142,70.0,28.736841,17.692974706847846,508.44022
2143,68.0,21.294285,36.213690920448805,771.14465
2144,70.0,22.786407,10.657171899446363,242.83867
2145,64.0,26.386934,41.180139960967495,1086.6177
2146,79.0,26.823076,13.450799484738127,360.79184
2147,71.0,19.756578,15.727088628309195,310.71347
2148,66.0,21.682692,21.521279175581004,466.63928
2149,69.0,35.882355,8.794753509251853,315.57645
2150,73.0,25.2,15.520153251620917,391.10785
2151,68.0,19.98559,35.90328785541639,717.5484
2152,65.0,24.90991,34.45474021859843,858.26447
2153,67.0,25.097656,26.487728216099697,664.7799
2154,70.0,21.22549,21.107408422204447,448.01508
2155,64.0,32.279167,24.832245202593466,801.5642
2156,81.0,19.984127,13.03692873136157,260.53165
2157,68.0,25.797203,29.59175886642388,763.3846
2158,75.0,26.444445,9.31209195097255,246.2531
2159,74.0,21.306532,20.590069980483747,438.703
2160,70.0,25.799242,27.31546972285281,704.71844
2161,65.0,17.646778,43.352961416194425,765.0401
2162,68.0,21.073801,28.03974354126179,590.904
2163,66.0,24.47152,32.695789516748064,800.1156
2164,66.0,25.107363,33.73046640018946,846.883
2165,67.0,24.83267,25.970389774379,644.9141
2166,66.0,27.895523,6.932335119057343,193.3811
2167,65.0,31.043797,14.175073303147103,440.04807
2168,75.0,13.85646,21.624746863925143,299.64243
2169,67.0,22.967533,63.736096019989894,1463.8608
2170,67.0,23.432558,22.24555299398998,521.2702
2171,74.0,15.497382,19.762328473730634,306.26434
2172,64.0,30.102942,42.214816844408894,1270.7902
2173,70.0,30.043957,18.831119278633377,565.7613
2174,63.0,31.189543,47.49166894996,1481.2434
2175,75.0,24.1761,16.45136244671817,397.7298
2176,71.0,23.99505,20.90047304551617,501.50787
2177,69.0,24.170732,12.72652566632915,307.60944
2178,68.0,28.68,12.93346104301743,370.93167
2179,63.0,45.438774,10.139833457725665,460.7416
2180,66.0,35.184,12.93346104301743,455.0509
2181,65.0,18.845238,52.14771492544628,982.7361
2182,64.0,21.538462,51.11303804200488,1100.8962
2183,66.0,30.625,14.071605614802964,430.94293
2184,67.0,21.894737,13.761202549770546,301.2979
2185,64.0,25.60274,37.76570624561089,966.9055
2186,75.0,24.159292,11.691848782887757,282.4668
2187,66.0,27.73585,32.90272489343634,912.585
2188,70.0,24.316902,14.692411744867801,357.27393
2189,67.0,21.063107,21.314343798892725,448.9463
2190,68.0,20.385786,20.38313460379547,415.52625
2191,64.0,34.632355,14.071605614802964,487.33282
2192,67.0,21.228323,35.79982016707225,759.97015
2193,72.0,17.994444,18.6241839019451,335.13184
2194,73.0,24.652174,16.65829782340645,410.66324
2195,66.0,26.6,35.17901403700741,935.7618
2196,84.0,14.452381,13.03692873136157,188.41466
2197,69.0,27.523584,21.93514992895756,603.73395
2198,68.0,36.0559,16.65829782340645,600.62994
2199,67.0,27.021276,19.451925408698216,525.61584
2200,74.0,20.185793,18.934586966977516,382.20963
2201,65.0,19.92562,25.039180579281744,498.9212
2202,66.0,16.236277,43.352961416194425,703.8907
2203,73.0,24.621212,13.657734861426405,336.27
2204,64.0,17.993135,45.21537980638894,813.5664
2205,67.0,23.547264,20.79700535717203,489.71255
2206,74.0,21.186567,13.864670238114686,293.74475
2207,67.0,23.30888,26.798131281132115,624.63446
2208,67.0,18.916666,50.9061026653166,962.97375
2209,69.0,21.58642,16.76176551175059,361.8265
2210,63.0,40.017242,6.001125923960087,240.1485
2211,68.0,36.907215,10.036365769381526,370.41434
2212,64.0,23.566668,43.456429104538564,1024.1232
2213,70.0,27.070312,13.243864108049848,358.51553
2214,66.0,29.17514,18.31378083691268,534.3071
2215,73.0,22.532967,37.662238557266754,848.64197
2216,76.0,24.545454,6.828867430713203,167.61766
2217,71.0,18.795275,13.14039641970571,246.97737
2218,64.0,28.163637,28.453614294638346,801.35724
2219,64.0,21.300396,26.17732515106728,557.58734
2220,64.0,32.248093,27.108534346164532,874.1985
2221,63.0,23.424507,47.28473357327172,1107.6216
2222,79.0,13.381395,22.24555299398998,297.67654
2223,70.0,21.921488,25.039180579281744,548.89606
2224,68.0,22.670025,41.076672272623355,931.20917
2225,66.0,33.169014,7.3462058724339006,243.66641
2226,83.0,26.693548,6.414996677336646,171.23903
2227,66.0,30.265306,15.209750186588497,460.32776
2228,69.0,19.25,21.107408422204447,406.3176
2229,70.0,25.951456,10.657171899446363,276.56912
2230,64.0,20.261906,30.419500373176994,616.357
2231,66.0,25.398035,42.111349156064755,1069.5455
2232,65.0,33.878506,11.07104265282292,375.07037
2233,72.0,22.557575,17.072168576783007,385.10672
2234,72.0,27.150328,15.830556316653334,429.80478
2235,69.0,27.942177,30.419500373176994,849.98706
2236,65.0,25.59649,47.18126588492758,1207.6748
2237,66.0,21.376373,37.662238557266754,805.0821
2238,68.0,19.012932,24.00450369584035,456.39597
2239,69.0,16.905941,20.90047304551617,353.34216
2240,66.0,35.05682,9.10515657428427,319.1978
2241,64.0,26.107246,35.69635247872811,931.9335
2242,68.0,28.929329,29.281355801391463,847.08997
2243,65.0,24.170616,21.83168224061342,527.6852
2244,68.0,28.156626,8.587818132563573,241.80399
2245,68.0,44.851063,4.862981352174554,218.1099
2246,64.0,25.665216,47.59513663830414,1221.5396
2247,67.0,28.345455,11.381445717855339,322.61224
2248,96.0,12.5,10.346768834413943,129.33461
2249,67.0,21.186047,22.24555299398998,471.29532
2250,69.0,22.838926,15.416685563276777,352.10056
2251,66.0,25.648752,53.90666562729665,1382.6387
2252,67.0,31.341808,36.62756167382536,1147.974
2253,76.0,20.226416,16.45136244671817,332.75208
2254,64.0,24.5,28.764017359670763,704.71844
2255,64.0,28.246819,40.6628015192468,1148.5948
2256,64.0,23.00271,38.17957699898746,878.23376
2257,65.0,34.94643,11.588381094543617,404.97253
2258,68.0,32.114502,27.108534346164532,870.57715
2259,64.0,19.13965,41.49054302599992,794.1145
2260,63.0,26.571957,28.03974354126179,745.0708
2261,72.0,26.925133,19.348457720354077,520.95984
2262,66.0,21.971428,21.728214552269282,477.3999
2263,64.0,26.270641,22.5559560590224,592.55945
2264,67.0,18.203648,34.040869465221874,619.66797
2265,68.0,18.882912,32.695789516748064,617.3917
2266,70.0,27.619047,10.864107276134641,300.0563
2267,68.0,26.613636,18.21031314856854,484.64264
2268,70.0,19.080925,17.899910083536124,341.54684
2269,64.0,29.328638,22.0386176173017,646.3627
2270,65.0,16.695206,60.42512999297743,1008.80994
2271,69.0,33.191303,11.898784159576035,394.93616
2272,70.0,23.125,17.382571641815424,401.97195
2273,73.0,21.01227,16.86523320009473,354.37683
2274,69.0,26.594828,12.002251847920174,319.1978
2275,65.0,29.665049,21.314343798892725,632.291
2276,66.0,26.017143,18.106845460224402,471.08838
2277,65.0,29.729166,29.79869424311216,885.8903
2278,67.0,24.69,31.040306503241833,766.3852
2279,66.0,30.311829,9.622495016004969,291.6754
2280,67.0,24.812183,20.38313460379547,505.75006
2281,70.0,19.858109,15.313217874932636,304.09152
2282,70.0,33.28,7.760076625810458,258.25534
2283,68.0,22.456835,28.764017359670763,645.9488
2284,68.0,29.26506,17.175636265127146,502.64603
2285,71.0,22.860466,13.347331796393988,305.12622
2286,66.0,26.005953,17.382571641815424,452.05032
2287,67.0,24.940298,34.66167559528671,864.47253
2288,67.0,29.360466,8.898221197595992,261.25592
2289,63.0,26.262932,48.0090073916807,1260.8573
2290,67.0,22.21393,20.79700535717203,461.98322
2291,62.0,24.564165,42.73215528612959,1049.6797
2292,68.0,18.527779,29.79869424311216,552.1036
2293,69.0,20.828571,10.864107276134641,226.28383
2294,69.0,23.226767,27.83280816457351,646.4661
2295,64.0,27.814049,25.039180579281744,696.441
2296,64.0,25.591064,30.109097308144577,770.52386
2297,62.0,24.32107,30.936838814897694,752.41705
2298,70.0,27.809128,24.935712890937605,693.4404
2299,64.0,27.635897,20.17619922710719,557.58734
2300,68.0,11.173824,50.595699600284185,565.3475
2301,75.0,25.21978,9.415559639316688,237.45834
2302,63.0,25.731182,38.489980064019875,990.3927
2303,65.0,25.596226,27.418937411196953,701.82135
2304,63.0,24.716496,80.2909261550522,1984.5103
2305,67.0,29.84507,7.3462058724339006,219.24803
2306,76.0,27.045713,18.106845460224402,489.71255
2307,76.0,27.289156,8.587818132563573,234.35431
2308,65.0,25.298342,18.727651590289238,473.77853
2309,66.0,17.203773,54.83787482239391,943.4184
2310,66.0,18.519125,18.934586966977516,350.652
2311,65.0,23.987804,42.42175222109717,1017.60474
2312,63.0,24.82123,37.04143242720192,919.4139
2313,63.0,31.268293,8.484350444219434,265.29114
2314,62.0,21.011013,46.974330508239305,986.9783
2315,66.0,26.446602,10.657171899446363,281.84598
2316,68.0,50.553192,4.862981352174554,245.83923
2317,66.0,33.597767,18.52071621360096,622.2547
2318,66.0,40.390625,6.621932054024924,267.46396
2319,71.0,14.384211,19.658860785386494,282.7772
2320,65.0,22.89038,46.25005668983033,1058.6814
2321,62.0,27.563549,43.14602603950615,1189.2576
2322,71.0,25.006992,14.79587943321194,370.00046
2323,64.0,22.782894,31.45417725661839,716.6172
2324,68.0,20.833334,30.419500373176994,633.73956
2325,67.0,25.92647,14.071605614802964,364.82706
2326,76.0,22.576471,8.794753509251853,198.55449
2327,65.0,19.677618,50.388764223595906,991.5309
2328,66.0,20.143478,23.79756831915207,479.36578
2329,67.0,31.0,29.69522655476802,920.552
2330,66.0,31.61017,12.209187224608455,385.93448
2331,64.0,30.192982,11.795316471231896,356.13577
2332,77.0,18.147541,18.934586966977516,343.61618
2333,65.0,23.288618,25.4530513326583,592.76636
2334,64.0,22.817814,25.55651902100244,583.14386
2335,72.0,17.625898,14.382008679835382,253.49583
2336,78.0,16.808384,17.279103953471285,290.4338
2337,71.0,16.244146,30.936838814897694,502.54257
2338,62.0,31.354244,28.03974354126179,879.1649
2339,65.0,26.105692,12.72652566632915,332.23474
2340,64.0,24.532871,29.9021619314563,733.58594
2341,67.0,26.990196,21.107408422204447,569.6931
2342,67.0,22.037453,27.625872787885232,608.8039
2343,64.0,26.5034,15.209750186588497,403.1101
2344,68.0,19.660305,27.108534346164532,532.96204
2345,71.0,22.443182,18.21031314856854,408.69736
2346,62.0,37.41841,24.728777514249327,925.3115
2347,67.0,22.379747,24.52184213756105,548.7926
2348,65.0,21.232143,23.176762189087235,492.09232
2349,67.0,30.748663,19.348457720354077,594.9392
2350,64.0,24.693396,21.93514992895756,541.6533
2351,72.0,33.365078,6.518464365680785,217.48907
2352,72.0,21.338709,19.244990032009937,410.66324
2353,66.0,27.143564,20.90047304551617,567.31335
2354,64.0,19.983122,24.52184213756105,490.02298
2355,63.0,24.825203,50.9061026653166,1263.7544
2356,65.0,28.005617,18.41724852525682,515.78644
2357,66.0,17.984556,26.798131281132115,481.95248
2358,77.0,9.640177,46.870862819895166,451.84338
2359,74.0,36.88372,4.449110598797996,164.09975
2360,79.0,21.595238,17.382571641815424,375.38077
2361,73.0,22.439655,12.002251847920174,269.3264
2362,66.0,21.45349,17.796442395191985,381.79578
2363,64.0,23.995495,22.969826812398956,551.17236
2364,75.0,14.402061,30.109097308144577,433.6331
2365,65.0,26.84874,24.625309825905187,661.1585
2366,67.0,33.955555,9.31209195097255,316.19727
2367,64.0,25.0,18.6241839019451,465.60458
2368,63.0,24.021187,24.41837444921691,586.55835
2369,127.0,24.770834,4.966449040518693,123.02308
2370,66.0,24.026667,15.520153251620917,372.89755
2371,70.0,14.809689,29.9021619314563,442.8417
2372,74.0,24.219048,10.864107276134641,263.11832
2373,69.0,19.65497,17.692974706847846,347.7549
2374,71.0,22.973452,11.691848782887757,268.6021
2375,65.0,29.341564,25.142648267625884,737.7246
2376,69.0,29.876923,13.450799484738127,401.8685
2377,68.0,20.316708,41.49054302599992,842.95123
2378,63.0,24.268518,11.17451034116706,271.1888
2379,63.0,27.930645,64.14996677336646,1791.75
2380,64.0,22.684982,28.246678917950067,640.7754
2381,63.0,31.709303,17.796442395191985,564.31274
2382,68.0,25.648438,13.243864108049848,339.68442
2383,64.0,25.435234,19.969263850418912,507.92288
2384,62.0,21.197317,54.010133315640786,1144.87
2385,62.0,26.661087,24.728777514249327,659.2961
2386,71.0,24.945454,11.381445717855339,283.91534
2387,77.0,19.620968,12.829993354673292,251.73688
2388,66.0,20.23176,24.10797138418449,487.74667
2389,64.0,20.677116,33.00619258178048,682.47284
2390,69.0,15.6233425,39.00731850574057,609.4247
2391,61.0,24.572016,25.142648267625884,617.80554
2392,67.0,22.351288,44.18070292294754,987.4956
2393,64.0,20.270142,21.83168224061342,442.5313
2394,64.0,27.450777,19.969263850418912,548.1718
2395,66.0,11.381798,93.22438719806964,1061.0612
2396,62.0,23.43379,22.65942374736654,530.99615
2397,65.0,42.446156,6.7253997423690635,285.46735
2398,65.0,26.428572,18.106845460224402,478.53806
2399,64.0,23.70552,16.86523320009473,399.79913
2400,65.0,25.56579,15.727088628309195,402.07544
2401,68.0,21.411764,26.384260527755558,564.9336
2402,63.0,28.731482,11.17451034116706,321.06024
2403,85.0,16.87736,10.96757496447878,185.1037
2404,64.0,20.20331,43.76683216957098,884.23486
2405,66.0,26.45349,8.898221197595992,235.38899
2406,65.0,28.674074,13.968137926458825,400.5234
2407,63.0,25.66842,19.658860785386494,504.6119
2408,67.0,24.962265,10.96757496447878,273.7755
2409,68.0,19.530304,20.486602292139608,400.10956
2410,64.0,22.908047,36.00675554376053,824.8444
2411,68.0,23.587719,11.795316471231896,278.2246
2412,63.0,34.978493,9.622495016004969,336.58038
2413,70.0,17.851711,27.21200203450867,485.7808
2414,66.0,29.61468,11.2779780295112,333.99368
2415,72.0,35.323944,7.3462058724339006,259.49695
2416,63.0,21.660465,22.24555299398998,481.84903
2417,65.0,16.231552,40.6628015192468,660.0204
2418,66.0,19.556074,22.14208530564584,433.01227
2419,65.0,31.401869,11.07104265282292,347.65143
2420,66.0,16.608408,46.76739513155103,776.73193
2421,62.0,30.300577,17.899910083536124,542.3776
2422,64.0,10.390527,98.29430392693247,1021.3295
2423,62.0,16.595612,66.01238516356096,1095.5159
2424,63.0,27.757202,25.142648267625884,697.8895
2425,65.0,30.566502,21.003940733860308,642.017
2426,71.0,20.027586,15.002814809900219,300.47015
2427,68.0,12.648456,43.559896792882704,550.96545
2428,65.0,18.954802,18.31378083691268,347.1341
2429,65.0,22.960432,28.764017359670763,660.43427
2430,66.0,22.744898,20.27966691545133,461.25894
2431,61.0,23.30047,22.0386176173017,513.51013
2432,62.0,29.192308,10.760639587790502,314.1279
2433,88.0,13.642201,11.2779780295112,153.85645
2434,64.0,20.095694,21.624746863925143,434.5643
2435,73.0,22.297619,8.691285820907712,193.79498
2436,65.0,20.256056,29.9021619314563,605.6998
2437,63.0,22.18872,47.69860432664828,1058.371
2438,68.0,23.807228,17.175636265127146,408.9043
2439,66.0,25.57544,29.48829117807974,754.17596
2440,67.0,27.779875,16.45136244671817,457.01678
2441,72.0,32.804596,9.001688885940132,295.29678
2442,62.0,23.767742,32.07498338668323,762.3499
2443,72.0,25.545454,5.6907228589276695,145.3721
2444,66.0,25.147541,12.623057977985011,317.43887
2445,62.0,21.417948,40.35239845421438,864.2656
2446,86.0,14.827586,15.002814809900219,222.45554
2447,65.0,22.711628,22.24555299398998,505.23273
2448,65.0,22.528456,12.72652566632915,286.70895
2449,66.0,21.26708,33.3165956468129,708.54675
2450,65.0,32.657894,11.795316471231896,385.2102
2451,63.0,21.961414,32.17845107502737,706.6843
2452,69.0,26.305882,8.794753509251853,231.35374
2453,66.0,25.924242,13.657734861426405,354.06644
2454,61.0,31.942028,14.278540991491242,456.08557
2455,67.0,25.756098,12.72652566632915,327.78564
2456,66.0,22.449238,40.76626920759094,915.1717
2457,73.0,13.385827,39.42118925911713,527.6852
2458,67.0,13.789655,30.005629619800438,413.76727
2459,64.0,26.71134,20.07273153876305,536.16956
2460,64.0,26.52841,18.21031314856854,483.09064
2461,63.0,20.209375,33.10966027012462,669.12555
2462,68.0,20.944752,37.455303180578476,784.492
2463,73.0,17.04386,23.59063294246379,402.07544
2464,62.0,27.935484,25.659986709346583,716.82416
2465,60.0,33.850933,16.65829782340645,563.8989
2466,66.0,31.84,10.346768834413943,329.44113
2467,62.0,21.960432,28.764017359670763,631.6702
2468,61.0,20.659828,60.52859768132157,1250.5105
2469,67.0,21.433823,14.071605614802964,301.6083
2470,66.0,22.932907,32.38538645171565,742.69104
2471,67.0,22.035715,17.382571641815424,383.03738
2472,63.0,15.042415,63.425692954957476,954.07556
2473,63.0,15.553763,38.489980064019875,598.66406
2474,68.0,28.2,9.829430392693247,277.18994
2475,63.0,27.1761,16.45136244671817,447.0839
2476,79.0,20.06536,15.830556316653334,317.6458
2477,62.0,22.043625,30.833371126553555,679.67926
2478,64.0,22.885813,29.9021619314563,684.33527
2479,63.0,22.240534,46.45699206651861,1033.2283
2480,67.0,20.442028,14.278540991491242,291.88235
2481,66.0,20.777779,21.417811487236865,445.01453
2482,66.0,20.815687,26.384260527755558,549.2065
2483,63.0,31.461039,15.934024004997474,501.30093
2484,62.0,20.216427,79.35971695995495,1604.37
2485,67.0,28.714285,5.794190547271809,166.37604
2486,64.0,22.727942,28.143211229605928,639.63727
2487,62.0,16.944445,78.22157238816942,1325.4211
2488,61.0,14.694602,72.84125259427417,1070.3733
2489,67.0,21.855442,60.83900074635399,1329.6632
2490,65.0,16.781458,31.24724187993011,524.37427
2491,65.0,21.462328,30.212564996488716,648.432
2492,60.0,36.0,14.175073303147103,510.30264
2493,64.0,21.005917,34.972078660319134,734.6206
2494,68.0,11.752253,45.93965362479791,539.8944
2495,61.0,22.889112,51.319973418693166,1174.6687
2496,62.0,29.764286,14.485476368179523,431.14984
2497,62.0,29.60274,22.65942374736654,670.781
2498,63.0,30.972414,15.002814809900219,464.6734
2499,71.0,14.098901,18.831119278633377,265.49808
2500,70.0,25.989246,9.622495016004969,250.0814
2501,66.0,23.817734,21.003940733860308,500.26627
2502,62.0,32.904762,21.728214552269282,714.96173
2503,62.0,26.077845,17.279103953471285,450.60178
2504,61.0,19.193182,27.31546972285281,524.27075
2505,60.0,28.659575,38.90385081739643,1114.9678
2506,68.0,22.411167,20.38313460379547,456.80984
2507,65.0,27.329342,17.279103953471285,472.22653
2508,61.0,31.751091,23.69410063080793,752.31354
2509,61.0,30.430233,8.898221197595992,270.77493
2510,64.0,24.996895,33.3165956468129,832.8114
2511,61.0,21.92922,57.01069627762083,1250.2001
2512,64.0,22.883333,37.2483678038902,852.3668
2513,64.0,11.508671,71.5996403341445,824.01666
2514,61.0,35.746033,13.03692873136157,466.01846
2515,77.0,16.26,10.346768834413943,168.23846
2516,60.0,25.091518,46.35352437817447,1163.0803
2517,63.0,26.941177,15.830556316653334,426.4938
2518,65.0,27.638298,19.451925408698216,537.6181
2519,76.0,12.293011,38.489980064019875,473.15775
2520,68.0,24.531034,15.002814809900219,368.03458
2521,71.0,22.355192,18.934586966977516,423.28632
2522,68.0,15.535928,34.55820790694257,536.89386
2523,64.0,32.35,8.277415067531155,267.77438
2524,61.0,25.56446,29.69522655476802,759.14246
2525,62.0,22.81612,41.076672272623355,937.2103
2526,66.0,18.437838,19.141522343665798,352.92828
2527,61.0,24.4709,39.11078619408471,957.0761
2528,67.0,20.170887,16.347894758374032,329.75153
2529,64.0,29.809525,10.864107276134641,323.85385
2530,66.0,24.797102,14.278540991491242,354.06644
2531,63.0,28.245283,10.96757496447878,309.78226
2532,63.0,28.11111,14.89934712155608,418.8372
2533,65.0,22.07588,38.17957699898746,842.8478
2534,66.0,18.12676,22.0386176173017,399.48874
2535,63.0,23.336996,28.246678917950067,659.1926
2536,67.0,24.603773,16.45136244671817,404.7656
2537,68.0,27.0,9.932898081037386,268.18823
2538,61.0,30.605469,26.487728216099697,810.6693
2539,62.0,20.911058,43.04255835116201,900.0654
