Tree_ID,Height_m,Mean_Height_m,Crown_Area_m2,Crown_Volume_m3,AGB_kg
902,38.0,14.82243,0.5200753695693371,7.708781,0.38543904
903,31.0,13.782946,0.6270067539667709,8.642,0.43210003
904,33.0,14.349727,0.8894746974877447,12.76372,0.638186
905,33.0,14.410959,1.0644533265017273,15.339793,0.76698965
906,26.0,14.069712,2.021975268606021,28.448608,1.4224304
907,41.0,13.063745,1.2199898856252673,15.937637,0.79688185
908,29.0,15.343023,0.8360090052890278,12.826906,0.6413453
909,27.0,15.977401,0.8603115926520809,13.7455435,0.6872772
910,42.0,14.418103,1.1276400536456654,16.25843,0.8129215
911,40.0,16.385542,0.403422950226682,6.610304,0.3305152
912,33.0,14.884058,0.6707514112202665,9.983503,0.49917516
913,40.0,12.748188,2.683005644881066,34.20346,1.710173
914,30.0,14.9609375,1.2442924729883205,18.615782,0.9307891
915,39.0,14.81746,0.612425201548939,9.074586,0.4537293
916,30.0,15.833333,0.49577278220628396,7.8497357,0.39248678
917,38.0,15.618421,0.7387986558368153,11.538869,0.57694346
918,33.0,16.890244,0.3985624327540714,6.731817,0.33659086
919,30.0,13.687097,1.5067604165092943,20.623177,1.0311588
920,25.0,14.410909,1.3366423049679224,19.262232,0.9631116
921,30.0,14.013274,1.0984769488100017,15.393259,0.769663
922,29.0,14.823233,0.9623824595769042,14.265619,0.713281
923,32.0,14.328704,1.0498717740838954,15.043302,0.7521651
924,29.0,12.750552,2.2018144150926138,28.07435,1.4037175
925,53.0,16.955883,0.3305151881375226,5.6041765,0.28020883
926,27.0,14.135371,1.1130585012278336,15.733496,0.7866748
927,31.0,13.900523,0.9283588372686297,12.904675,0.64523375
928,35.0,15.516854,0.43258605506234576,6.7123747,0.33561873
929,29.0,13.87013,1.1227795361730548,15.573098,0.77865493
930,29.0,14.696551,0.7047750335285409,10.357763,0.5178882
931,30.0,15.611111,0.5249358870419477,8.194833,0.40974164
932,29.0,14.825243,1.0012665993577892,14.844021,0.74220103
933,34.0,15.345324,0.6756119286928771,10.367484,0.5183742
934,36.0,15.3529415,0.49577278220628396,7.6115704,0.38057852
935,45.0,14.806818,0.42772553758973514,6.3332543,0.31666273
936,37.0,15.201835,0.5297964045145583,8.053878,0.4026939
937,32.0,15.188976,0.6172857190215496,9.375938,0.46879694
938,31.0,15.212561,1.0061271168303998,15.30577,0.76528853
939,28.0,11.961326,1.7595073250850468,21.046041,1.0523021
940,34.0,14.87156,0.5297964045145583,7.878899,0.39394495
941,33.0,12.263982,2.17265131025695,26.645357,1.3322679
942,32.0,15.450381,0.6367277889119921,9.8376875,0.49188438
943,61.0,18.25,0.2527469085757526,4.6126313,0.23063157
944,42.0,16.088608,0.3839808803362395,6.1777177,0.3088859
945,37.0,13.154321,0.7874038305629215,10.357763,0.5178882
946,26.0,16.366772,1.55050507376279,25.376762,1.2688382
947,26.0,12.954545,3.2079415319230136,41.557426,2.0778713
948,48.0,17.754717,0.25760742604836323,4.573747,0.22868736
949,56.0,13.156779,1.147082123536108,15.0919075,0.7545954
950,65.0,15.709091,0.2673284609935845,4.199487,0.20997436
951,26.0,14.755639,1.2928976477144267,19.077532,0.9538766
952,33.0,11.969388,0.9526614246316829,11.402774,0.5701387
953,36.0,13.611842,0.7387986558368153,10.056411,0.50282055
954,36.0,15.486957,0.5589595093502221,8.656582,0.4328291
955,28.0,15.767296,0.7728222781450896,12.185318,0.6092659
956,39.0,15.056075,0.5200753695693371,7.8302937,0.3915147
957,34.0,12.7979,1.8518571570646487,23.699884,1.1849942
958,28.0,14.789351,2.099743548167791,31.053846,1.5526923
959,34.0,16.354431,0.3839808803362395,6.2797885,0.31398943
960,44.0,14.333333,0.49577278220628396,7.1060767,0.35530385
961,61.0,16.806452,0.30135208330185886,5.064659,0.25323296
962,33.0,15.504854,0.5006332996788946,7.7622466,0.38811234
963,34.0,15.33913,0.5589595093502221,8.573953,0.42869765
964,28.0,14.580646,0.9040562499055765,13.181724,0.65908617
965,46.0,18.40909,0.21386276879486757,3.9370193,0.19685097
966,31.0,12.0564785,1.4630157592557986,17.638819,0.88194096
967,31.0,12.637037,1.3123397176048692,16.584085,0.82920426
968,45.0,14.987952,0.806845900453364,12.092968,0.6046484
969,30.0,12.675393,0.9283588372686297,11.767313,0.5883657
970,25.0,13.560145,4.000205879958546,54.243378,2.712169
971,27.0,13.137931,2.1143251005856225,27.777859,1.388893
972,29.0,14.155688,0.8117064179259746,11.490264,0.5745132
973,32.0,13.565957,1.1422216060634973,15.49533,0.7747665
974,30.0,14.883333,0.5832620967132752,8.680884,0.4340442
975,26.0,13.615703,1.1762452283717717,16.015406,0.8007703
976,37.0,16.82653,0.47633071231584145,8.014994,0.40074968
977,29.0,14.353591,0.8797536625425234,12.6276245,0.6313812
978,28.0,11.957831,4.841075402720184,57.888763,2.8944383
979,31.0,16.30252,0.5784015792406646,9.429404,0.4714702
980,47.0,12.559259,1.3123397176048692,16.482016,0.8241008
981,37.0,14.731844,0.8700326275973022,12.817184,0.64085925
982,32.0,14.175097,1.249152990460931,17.706865,0.88534325
983,43.0,16.66154,0.31593363571969074,5.2639403,0.26319703
984,28.0,14.7883215,1.3317817874953117,19.694817,0.98474085
985,40.0,13.78836,0.9186378023234084,12.666509,0.63332546
986,34.0,12.379562,2.6635635749906235,32.97375,1.6486876
987,35.0,14.020618,0.9429403896864617,13.220608,0.6610304
988,27.0,14.894472,0.9672429770495148,14.406574,0.72032875
989,28.0,14.332283,3.086428595107748,44.23557,2.2117784
990,29.0,15.382488,1.054732291556506,16.224407,0.81122035
991,34.0,14.03629,1.2054083332074355,16.919462,0.84597313
992,29.0,14.918919,0.8991957324329659,13.415029,0.67075145
993,57.0,15.121951,0.3985624327540714,6.027042,0.3013521
994,30.0,14.54902,0.9915455644125679,14.426016,0.7213008
995,42.0,15.573529,0.3305151881375226,5.1472883,0.25736442
996,34.0,16.029703,0.49091226473367333,7.869178,0.3934589
997,31.0,13.972789,0.7144960684737621,9.983503,0.49917516
998,41.0,16.384615,0.3791203628636289,6.2117414,0.31058708
999,30.0,15.747747,0.5395174394597796,8.496184,0.42480922
1000,30.0,14.581395,0.8360090052890278,12.190178,0.60950893
1001,31.0,13.345679,1.1811057458443823,15.762658,0.7881329
1002,30.0,14.144444,1.3123397176048692,18.562317,0.92811584
1003,29.0,13.60596,1.4678762767284093,19.971867,0.99859333
1004,33.0,13.202615,0.7436591733094259,9.818246,0.4909123
1005,39.0,17.132353,0.3305151881375226,5.662503,0.28312513
1006,32.0,15.234483,0.7047750335285409,10.736883,0.5368442
1007,33.0,13.863946,0.7144960684737621,9.905735,0.49528676
1008,33.0,15.171718,0.4811912297884521,7.3004975,0.3650249
1009,38.0,14.917197,0.7631012431998684,11.383332,0.5691666
1010,34.0,14.013202,1.4727367942010199,20.637758,1.0318879
1011,27.0,15.273381,0.6756119286928771,10.318879,0.51594394
1012,27.0,12.478873,2.4156771838874813,30.14493,1.5072465
1013,29.0,14.964427,1.2297109205704886,18.40192,0.92009604
1014,33.0,15.705358,0.5443779569323902,8.54965,0.42748252
1015,29.0,15.783019,0.5152148520967265,8.131646,0.40658233
1016,60.0,15.721312,0.29649156582924824,4.6612363,0.23306182
1017,28.0,12.613483,2.1629302753117288,27.282085,1.3641043
1018,31.0,14.788794,1.1276400536456654,16.676435,0.8338218
1019,31.0,14.154411,0.6610303762750452,9.356496,0.4678248
1020,48.0,14.373832,0.5200753695693371,7.475476,0.37377378
1021,34.0,15.443609,1.2928976477144267,19.967007,0.9983503
1022,31.0,14.7365265,0.8117064179259746,11.961734,0.5980867
1023,33.0,12.080103,1.8810202619003127,22.72292,1.136146
1024,26.0,11.736346,2.580934777956243,30.290745,1.5145372
1025,40.0,16.461538,0.5054938171515052,8.321206,0.4160603
1026,32.0,17.153847,0.3791203628636289,6.5033727,0.32516864
1027,37.0,16.035715,0.40828346769929263,6.547117,0.32735586
1028,29.0,14.92126,0.6172857190215496,9.210681,0.46053407
1029,34.0,13.45631,1.0012665993577892,13.473354,0.6736677
1030,31.0,12.7042885,2.1532092403665075,27.354994,1.3677497
1031,27.0,16.252174,0.5589595093502221,9.084308,0.45421538
1032,34.0,15.877551,0.47633071231584145,7.5629654,0.3781483
1033,29.0,15.320755,1.5456445562901793,23.68044,1.1840221
1034,31.0,16.329546,0.42772553758973514,6.984564,0.3492282
1035,26.0,14.729927,0.6658908937476559,9.808524,0.4904262
1036,37.0,16.09859,0.3450967405553545,5.5555716,0.2777786
1037,25.0,14.28934,0.9575219421042935,13.682357,0.68411785
1038,49.0,14.101266,0.767961760672479,10.829233,0.54146165
1039,38.0,12.684874,1.1568031584813292,14.6739025,0.73369515
1040,42.0,14.431579,0.4617491598980095,6.6637697,0.3331885
1041,29.0,15.56422,1.0595928090291167,16.491735,0.8245868
1042,30.0,15.773585,0.5152148520967265,8.126785,0.40633926
1043,29.0,13.561403,0.8311484878164171,11.271541,0.56357706
1044,29.0,12.9646015,1.0984769488100017,14.241317,0.7120659
1045,34.0,12.1442,1.55050507376279,18.829645,0.94148225
1046,30.0,15.275,0.5832620967132752,8.909328,0.44546643
1047,45.0,12.609231,1.5796681785984537,19.918402,0.9959201
1048,25.0,15.630303,0.8019853829807534,12.5352745,0.62676376
1049,29.0,14.247191,0.8651721101246915,12.326273,0.61631364
1050,32.0,13.868687,0.9623824595769042,13.346981,0.66734904
1051,36.0,14.685315,0.6950539985833196,10.207087,0.51035434
1052,37.0,14.677018,0.7825433130903109,11.485403,0.5742702
1053,28.0,13.8918915,1.0790348789195592,14.989836,0.7494918
1054,58.0,16.979166,0.2333048386853101,3.9613218,0.1980661
1055,38.0,13.057077,2.1289066530034546,27.7973,1.389865
1056,47.0,16.5,0.2916310483566376,4.8119125,0.24059562
1057,30.0,15.357142,0.6804724461654877,10.450112,0.52250564
1058,29.0,12.701408,1.7254837027767724,21.916073,1.0958036
1059,27.0,13.625984,1.2345714380430992,16.82225,0.84111255
1060,31.0,16.325203,0.5978436491311071,9.759919,0.48799595
1061,32.0,13.531365,1.3172002350774799,17.823519,0.8911759
1062,29.0,16.365269,0.8117064179259746,13.283794,0.66418976
1063,29.0,14.203226,1.5067604165092943,21.400858,1.070043
1064,54.0,15.337349,0.403422950226682,6.187439,0.30937195
1065,31.0,13.099503,0.976964011994736,12.797743,0.63988715
1066,30.0,12.895307,1.3463633399131436,17.361769,0.8680884
1067,32.0,15.69697,0.4811912297884521,7.553244,0.3776622
1068,34.0,12.305406,1.7983914648659318,22.129936,1.1064968
1069,24.0,14.132421,1.0644533265017273,15.043302,0.7521651
1070,50.0,14.2578945,0.923498319796019,13.167142,0.6583571
1071,91.0,15.9,0.24302587363053135,3.8641114,0.19320558
1072,31.0,14.255144,1.1811057458443823,16.836832,0.84184164
1073,29.0,14.044586,0.7631012431998684,10.717442,0.5358721
1074,34.0,15.361111,0.5249358870419477,8.063599,0.40317994
1075,26.0,11.962559,3.115591699943412,37.27045,1.8635225
1076,34.0,12.50633,1.535923521344958,19.208765,0.96043825
1077,41.0,15.9125,0.38884139780885013,6.187439,0.30937195
1078,27.0,15.28718,0.9478009071590723,14.4892025,0.7244601
1079,24.0,13.546703,1.769228360030268,23.967213,1.1983607
1080,41.0,16.53125,0.4666096773706202,7.713641,0.38568208
1081,34.0,14.447762,0.651309341329824,9.409962,0.47049809
1082,99.0,18.145834,0.2333048386853101,4.233511,0.21167555
1083,28.0,14.025424,0.573541061768054,8.044157,0.40220785
1084,23.0,12.533334,3.499572580279651,43.86131,2.1930654
1085,27.0,13.082873,1.7595073250850468,23.019411,1.1509706
1086,36.0,17.52381,0.3062126007744695,5.3660116,0.2683006
1087,29.0,13.331081,0.7193565859463728,9.589801,0.47949004
1088,37.0,14.804878,0.3985624327540714,5.900668,0.29503343
1089,28.0,13.071771,1.015848151775621,13.278934,0.6639467
1090,37.0,14.371258,0.8117064179259746,11.665242,0.58326215
1091,25.0,13.196428,1.3609448923309755,17.959612,0.89798063
1092,34.0,13.78125,1.0887559138647804,15.004417,0.7502209
1093,31.0,15.922222,0.4374465725349564,6.9651217,0.34825608
1094,32.0,14.423913,1.341502822440533,19.34972,0.967486
1095,25.0,15.059524,0.8165669353985853,12.29711,0.61485547
1096,34.0,14.606667,0.729077620891594,10.649394,0.5324697
1097,28.0,13.770609,1.3560843748583649,18.674109,0.93370545
1098,34.0,15.477273,0.6415883063846027,9.9300375,0.4965019
1099,31.0,14.890757,0.5784015792406646,8.612837,0.43064186
1100,29.0,13.076755,2.216395967510446,28.983267,1.4491633
1101,30.0,14.265735,0.6950539985833196,9.915456,0.4957728
1102,28.0,15.16129,1.054732291556506,15.991103,0.7995552
1103,27.0,12.7616825,1.0401507391386742,13.274074,0.6637037
1104,27.0,13.14054,1.7983914648659318,23.631836,1.1815919
1105,33.0,14.556962,0.767961760672479,11.179191,0.55895954
1106,28.0,15.46281,0.5881226141858859,9.094028,0.45470142
1107,29.0,15.074766,0.5200753695693371,7.840015,0.39200076
1108,32.0,14.193277,1.1568031584813292,16.418829,0.82094145
1109,32.0,15.983193,0.5784015792406646,9.244704,0.4622352
1110,40.0,14.077586,1.1276400536456654,15.874451,0.79372257
1111,27.0,13.912409,0.6658908937476559,9.264147,0.46320733
1112,33.0,13.759434,1.030429704193453,14.17813,0.70890653
1113,39.0,16.32258,0.45202812495278827,7.378266,0.3689133
1114,26.0,11.353033,6.250625469777266,70.963554,3.5481777
1115,31.0,14.591954,1.691460080468498,24.681707,1.2340854
1116,45.0,14.4,0.41314398517190326,5.9492736,0.2974637
1117,31.0,15.888372,1.0450112566112848,16.603527,0.83017635
1118,31.0,14.780488,0.5978436491311071,8.836421,0.44182107
1119,32.0,13.57,0.9721034945221254,13.191444,0.65957224
1120,29.0,14.009951,0.976964011994736,13.687218,0.6843609
1121,26.0,13.972677,0.8894746974877447,12.428344,0.6214172
1122,29.0,14.591195,0.7728222781450896,11.276401,0.56382006
1123,24.0,10.764778,3.946740187759829,42.485783,2.1242893
1124,37.0,14.356436,0.49091226473367333,7.0477505,0.35238752
1125,28.0,13.405738,1.185966263316993,15.898753,0.7949377
1126,32.0,15.097826,0.44716760748017764,6.751259,0.33756295
1127,41.0,16.028572,0.34023622308274387,5.4535007,0.27267504
1128,29.0,15.264462,0.5881226141858859,8.977376,0.4488688
1129,25.0,14.321428,1.6331338707971705,23.388811,1.1694406
1130,29.0,15.627907,0.4180045026445139,6.5325356,0.32662678
1131,35.0,14.158416,0.49091226473367333,6.95054,0.347527
1132,28.0,14.6,1.2151293681526567,17.740889,0.8870444
1133,25.0,14.10303,0.8019853829807534,11.310425,0.56552124
1134,24.0,12.350746,2.605237365319296,32.17663,1.6088314
1135,26.0,12.134078,1.7400652551946043,21.114088,1.0557045
1136,27.0,14.71123,0.9089167673781872,13.371284,0.6685642
1137,31.0,14.006061,2.40595614894226,33.697968,1.6848984
1138,26.0,12.938215,2.1240461355308438,27.481367,1.3740684
1139,35.0,13.295858,0.8214274528711959,10.921583,0.54607916
1140,37.0,15.714286,0.34023622308274387,5.3465695,0.26732847
1141,30.0,13.383399,1.2297109205704886,16.457712,0.82288563
1142,31.0,13.883721,0.6270067539667709,8.705187,0.43525934
1143,30.0,12.264249,0.938079872213851,11.504845,0.5752422
1144,27.0,14.444445,1.093616431337391,15.796682,0.78983414
1145,31.0,14.558558,0.5395174394597796,7.8545966,0.39272985
1146,33.0,15.911392,0.3839808803362395,6.1096706,0.30548355
1147,29.0,13.408602,0.9040562499055765,12.12213,0.6061065
1148,26.0,12.330855,1.3074792001322586,16.122337,0.8061169
1149,30.0,14.823233,0.9623824595769042,14.265619,0.713281
1150,32.0,11.7,1.5067604165092943,17.629097,0.8814549
1151,26.0,13.981203,1.2928976477144267,18.076265,0.9038133
1152,29.0,13.789941,1.6428549057423918,22.654873,1.1327437
1153,29.0,15.203883,0.5006332996788946,7.6115704,0.38057852
1154,30.0,15.505618,0.43258605506234576,6.7075143,0.33537573
1155,28.0,15.21164,0.9186378023234084,13.973988,0.6986994
1156,31.0,14.861702,0.4568886424253989,6.790143,0.33950716
1157,37.0,16.417582,0.442307090007567,7.2616134,0.36308068
1158,30.0,14.525424,0.573541061768054,8.330927,0.41654634
1159,41.0,12.619047,0.612425201548939,7.728223,0.38641116
1160,33.0,12.227513,0.9186378023234084,11.2326565,0.5616328
1161,29.0,14.537879,0.6415883063846027,9.327333,0.46636668
1162,67.0,14.431579,0.4617491598980095,6.6637697,0.3331885
1163,31.0,12.323354,2.435119253777924,30.008835,1.5004418
1164,29.0,10.822504,3.0669865252173056,33.192474,1.6596237
1165,29.0,14.691781,0.7096355510011515,10.42581,0.5212905
1166,31.0,11.940141,1.380386962221418,16.482016,0.8241008
1167,27.0,13.76087,0.6707514112202665,9.230123,0.46150613
1168,27.0,12.647687,1.3658054098035861,17.274279,0.8637139
1169,28.0,13.63125,0.7776827956177003,10.600789,0.5300395
1170,36.0,13.274359,1.8956018143181446,25.162899,1.258145
1171,26.0,13.090048,3.076707560162527,40.27425,2.0137126
1172,27.0,13.042885,2.4934454634492518,32.521725,1.6260862
1173,30.0,12.469768,1.0450112566112848,13.031048,0.6515524
1174,25.0,10.894296,2.8968684136759335,31.559341,1.577967
1175,29.0,13.76282,0.7582407257272578,10.435532,0.5217766
1176,28.0,14.423358,1.3317817874953117,19.208765,0.96043825
1177,51.0,14.693334,0.364538810445797,5.3562903,0.26781452
1178,27.0,13.393701,1.8518571570646487,24.80322,1.2401611
1179,47.0,14.5625,0.3110731182470801,4.5300026,0.22650014
1180,26.0,14.337749,0.7339381383642046,10.523021,0.52615106
1181,44.0,17.215687,0.24788639110314198,4.2675343,0.21337672
1182,30.0,13.58919,0.8991957324329659,12.219341,0.6109671
1183,38.0,14.48,0.364538810445797,5.278522,0.26392612
1184,27.0,14.224138,1.1276400536456654,16.039707,0.8019854
1185,39.0,15.043478,0.5589595093502221,8.408695,0.42043477
1186,38.0,14.047244,0.6172857190215496,8.671164,0.4335582
1187,42.0,14.928572,0.34023622308274387,5.079241,0.25396204
1188,34.0,14.885417,0.4666096773706202,6.9456797,0.347284
1189,32.0,14.596491,0.5540989918776115,8.087901,0.40439507
1190,31.0,14.836735,0.7144960684737621,10.600789,0.5300395
1191,42.0,15.128,1.2151293681526567,18.382477,0.9191238
1192,27.0,14.188571,0.8505905577068597,12.0686655,0.6034333
1193,27.0,12.125944,1.929625436626419,23.398531,1.1699265
1194,32.0,15.095541,0.7631012431998684,11.519426,0.5759713
1195,37.0,14.834951,0.5006332996788946,7.426871,0.37134355
1196,27.0,14.141463,0.9964060818851785,14.09064,0.704532
1197,31.0,14.465909,0.42772553758973514,6.187439,0.30937195
1198,31.0,15.057803,0.8408695227616384,12.661648,0.6330824
1199,36.0,13.03139,1.0838953963921698,14.124664,0.7062332
1200,35.0,15.296296,0.39370191528146076,6.022181,0.30110905
1201,32.0,12.749263,1.6477154232150024,21.007156,1.0503578
1202,31.0,14.316239,0.5686805442954433,8.141367,0.40706834
1203,36.0,14.527778,0.5249358870419477,7.626152,0.3813076
1204,30.0,14.891752,0.9429403896864617,14.042035,0.70210177
1205,32.0,15.342592,0.5249358870419477,8.053878,0.4026939
1206,28.0,12.900212,2.289303729599605,29.532505,1.4766253
1207,25.0,13.807511,1.0352902216660635,14.294783,0.71473914
1208,38.0,13.656716,0.651309341329824,8.894747,0.44473734
1209,27.0,12.110294,1.9830911288251358,24.015818,1.2007909
1210,35.0,14.90625,0.4666096773706202,6.9554005,0.34777004
1211,24.0,13.918269,1.0109876343030104,14.071198,0.70355994
1212,23.0,13.399141,1.132500571118276,15.174536,0.7587268
1213,25.0,15.265432,0.7874038305629215,12.02006,0.601003
1214,30.0,14.603352,0.8700326275973022,12.705393,0.63526964
1215,24.0,13.95625,0.7776827956177003,10.853536,0.5426768
1216,31.0,13.962406,0.6464488238572134,9.025981,0.45129904
1217,29.0,14.20886,0.767961760672479,10.911862,0.54559314
1218,40.0,13.7569065,0.8797536625425234,12.102689,0.6051344
1219,34.0,15.778846,0.5054938171515052,7.9761095,0.39880547
1220,29.0,15.4,0.41314398517190326,6.3624177,0.3181209
1221,28.0,15.817307,0.5054938171515052,7.9955516,0.3997776
1222,25.0,13.486842,1.4775973116736305,19.928122,0.9964061
1223,31.0,12.71517,1.5699471436532324,19.962145,0.99810725
1224,60.0,14.189874,0.3839808803362395,5.4486403,0.27243203
1225,28.0,13.682432,0.7193565859463728,9.842548,0.49212742
1226,29.0,13.636816,0.976964011994736,13.322679,0.66613394
1227,26.0,13.4553995,1.0352902216660635,13.9302435,0.69651216
1228,32.0,14.5546875,0.6221462364941602,9.055144,0.4527572
1229,28.0,13.198831,0.8311484878164171,10.970188,0.5485094
1230,25.0,12.5113125,1.0741743614469486,13.439331,0.67196655
1231,27.0,13.233491,2.060859408386906,27.272364,1.3636183
1232,26.0,15.061403,1.108197983755223,16.691017,0.83455086
1233,32.0,12.645669,0.6172857190215496,7.805991,0.39029956
1234,33.0,14.504762,0.5103543346241158,7.4025683,0.37012842
1235,23.0,14.245283,1.030429704193453,14.678763,0.73393816
1236,32.0,15.638889,0.3499572580279651,5.472943,0.27364716
1237,50.0,16.016394,0.29649156582924824,4.748726,0.2374363
1238,26.0,13.257143,0.8505905577068597,11.276401,0.56382006
1239,24.0,14.2910795,2.070580443332127,29.590832,1.4795417
1240,44.0,17.727272,0.21386276879486757,3.7912037,0.18956019
1241,27.0,11.970199,1.4678762767284093,17.57077,0.87853855
1242,27.0,16.05,0.38884139780885013,6.2409043,0.31204522
1243,30.0,12.40708,1.0984769488100017,13.628891,0.6814446
1244,28.0,12.847059,0.8262879703438065,10.615371,0.5307686
1245,24.0,15.422018,0.5297964045145583,8.17053,0.4085265
1246,30.0,11.107829,3.2905703289573944,36.55109,1.8275546
1247,29.0,12.878923,1.0838953963921698,13.959407,0.69797033
1248,25.0,15.05,0.4860517472610627,7.3150787,0.36575395
1249,27.0,11.787203,3.266267741594341,38.50016,1.925008
1250,26.0,15.12426,0.8214274528711959,12.423483,0.62117416
1251,31.0,13.761421,0.9575219421042935,13.176863,0.65884316
1252,41.0,16.313253,0.403422950226682,6.581141,0.32905707
1253,29.0,12.821256,1.0061271168303998,12.899814,0.6449907
1254,25.0,11.560898,1.5164814514545155,17.531887,0.87659436
1255,32.0,12.519313,1.132500571118276,14.17813,0.70890653
1256,30.0,14.585107,0.4568886424253989,6.6637697,0.3331885
1257,33.0,14.835366,0.7971248655081428,11.825639,0.59128195
1258,26.0,10.822454,5.58473457602961,60.440536,3.0220268
1259,28.0,15.9651165,0.4180045026445139,6.6734905,0.33367452
1260,27.0,13.562264,1.288037130241816,17.4687,0.873435
1261,31.0,14.422222,0.4374465725349564,6.308952,0.3154476
1262,30.0,14.745455,0.534656921987169,7.8837595,0.394188
1263,25.0,14.886666,0.729077620891594,10.853536,0.5426768
1264,29.0,14.071006,0.8214274528711959,11.5583105,0.57791555
1265,40.0,12.1494255,0.845730040234249,10.275134,0.5137567
1266,25.0,12.515152,1.9247649191538083,24.088724,1.2044362
1267,40.0,13.048583,1.2005478157348248,15.665448,0.78327245
1268,30.0,13.905661,0.5152148520967265,7.164403,0.35822016
1269,38.0,16.351852,0.5249358870419477,8.583674,0.42918372
1270,28.0,12.784314,2.726750302134562,34.85963,1.7429816
1271,36.0,15.632075,0.5152148520967265,8.053878,0.4026939
1272,32.0,15.679012,0.39370191528146076,6.1728573,0.30864286
1273,31.0,13.67347,0.47633071231584145,6.5130935,0.3256547
1274,31.0,14.982609,0.5589595093502221,8.374672,0.4187336
1275,28.0,13.746544,1.054732291556506,14.498924,0.7249462
1276,22.0,13.893701,1.2345714380430992,17.152767,0.85763836
1277,37.0,12.422594,2.3233273519078796,28.861753,1.4430877
1278,29.0,13.83871,0.7533802082546471,10.42581,0.5212905
1279,32.0,15.247191,0.43258605506234576,6.595722,0.32978612
1280,31.0,12.47486,0.8700326275973022,10.853536,0.5426768
1281,28.0,13.7890625,0.6221462364941602,8.578814,0.42894068
1282,38.0,15.776119,0.325654670664912,5.137567,0.25687835
1283,33.0,15.666667,0.3499572580279651,5.4826636,0.27413318
1284,23.0,13.497778,1.093616431337391,14.761392,0.7380696
1285,27.0,13.132912,0.767961760672479,10.085574,0.5042787
1286,27.0,12.137931,1.1276400536456654,13.687218,0.6843609
1287,30.0,14.403941,0.9866850469399573,14.212153,0.7106077
1288,27.0,14.022727,0.6415883063846027,8.996818,0.44984087
1289,32.0,13.574627,0.651309341329824,8.841282,0.4420641
1290,27.0,13.178572,0.8165669353985853,10.761186,0.5380593
1291,31.0,15.160919,0.4228650201171245,6.4110227,0.32055113
1292,26.0,12.078603,1.1130585012278336,13.444192,0.6722096
1293,25.0,13.962766,0.9137772848507978,12.758859,0.63794297
1294,28.0,12.576923,1.5164814514545155,19.072672,0.9536336
1295,31.0,13.064189,1.4387131718927455,18.795622,0.9397811
1296,35.0,14.262069,0.7047750335285409,10.05155,0.5025775
1297,57.0,15.710145,0.33537570561013325,5.268801,0.26344007
1298,25.0,14.526316,0.5540989918776115,8.049017,0.40245086
1299,30.0,15.715909,0.42772553758973514,6.722096,0.3361048
1300,28.0,15.424528,0.5152148520967265,7.946946,0.3973473
1301,27.0,14.565517,0.7047750335285409,10.265413,0.5132707
1302,29.0,15.24468,0.4568886424253989,6.9651217,0.34825608
1303,31.0,16.809525,0.3062126007744695,5.1472883,0.25736442
1304,37.0,14.211382,0.5978436491311071,8.496184,0.42480922
1305,25.0,14.604838,1.2054083332074355,17.604795,0.8802398
1306,29.0,11.815068,2.838542204004606,33.53757,1.6768786
1307,29.0,12.775258,2.357350974216154,30.115767,1.5057883
1308,26.0,11.248619,2.6392609876275706,29.688042,1.4844021
1309,28.0,14.851851,0.5249358870419477,7.7962704,0.3898135
1310,36.0,14.488889,0.4374465725349564,6.3381147,0.31690574
1311,28.0,13.931034,0.5638200268228327,7.8545966,0.39272985
1312,23.0,14.531746,1.224850403097878,17.799215,0.88996077
1313,30.0,13.632653,0.47633071231584145,6.4936514,0.32468256
1314,27.0,13.150602,0.806845900453364,10.61051,0.5305255
1315,26.0,13.214612,1.0644533265017273,14.066338,0.70331687
1316,24.0,13.684932,0.7096355510011515,9.711314,0.48556572
1317,30.0,14.188119,0.49091226473367333,6.9651217,0.34825608
1318,27.0,13.109022,1.2928976477144267,16.948626,0.8474313
1319,29.0,14.645669,0.6172857190215496,9.040563,0.45202813
1320,40.0,15.64,0.364538810445797,5.701387,0.28506935
1321,47.0,15.091954,0.4228650201171245,6.38186,0.319093
1322,30.0,14.157636,0.9866850469399573,13.969128,0.6984564
1323,28.0,12.991561,1.1519426410087186,14.965533,0.74827665
1324,26.0,13.795455,0.8554510751794703,11.801336,0.59006685
1325,26.0,14.170732,0.7971248655081428,11.295843,0.56479216
1326,39.0,14.061225,0.7144960684737621,10.04669,0.50233454
1327,31.0,15.225806,0.45202812495278827,6.882493,0.34412464
1328,27.0,13.2091255,1.2783160952965948,16.885439,0.84427196
1329,30.0,14.296703,0.442307090007567,6.3235335,0.31617668
1330,40.0,13.789474,0.3693993279184076,5.0938225,0.25469112
1331,47.0,16.755102,0.23816535615792073,3.990485,0.19952425
1332,30.0,12.916084,0.6950539985833196,8.977376,0.4488688
1333,34.0,14.163265,0.47633071231584145,6.7463984,0.33731994
1334,27.0,13.857142,0.5784015792406646,8.014994,0.40074968
1335,27.0,13.654009,1.1519426410087186,15.728635,0.7864317
1336,24.0,14.657895,1.108197983755223,16.243849,0.81219244
1337,35.0,12.984615,0.6318672714393815,8.204554,0.4102277
1338,29.0,11.840194,2.0073937161881887,23.767931,1.1883966
1339,29.0,14.171718,0.4811912297884521,6.8193064,0.34096533
1340,34.0,13.819004,1.0741743614469486,14.844021,0.74220103
